
M'sia(开VPN),#genre#
Discovery Channel,http://htv-drm-live-cdn.fptplay.net/CDN-FPT02/DISCOVERY-HD-1080p/playlist.m3u8
Animal Planet,http://50.7.161.82:8278/streams/d/AnimalPlanet/playlist.m3u8
Outdoor Channel,http://livecdn.fptplay.net/world/outdoorfhd_hls.smil/chunklist_b2500000.m3u8
Fashion TV,http://fashiontv-fashiontv-4-de.samsung.wurl.com/manifest/playlist.m3u8
Fashion TV,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8
亚旅卫视,http://hls.jingchangkan.tv/jingchangkan/156722438_0HaM/index.m3u8
日本NHK华语,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
彭博财经台,http://liveproduseast.akamaized.net/us/Channel-USTV-AWS-virginia-1/Source-USTV-1000-1_live.m3u8
半岛新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
WarnerTV HD,https://www.livedoomovie.com/02_WarnerTVHD_720p/chunklist.m3u8
Tennis HD,https://www.livedoomovie.com/02_TennisHD_720p/chunklist.m3u8
NBA HD,https://www.livedoomovie.com/02_nbahd_720p/chunklist.m3u8
HISTORY HD,https://www.livedoomovie.com/02_HISTORYHD_720p/chunklist.m3u8
H2 HD,https://www.livedoomovie.com/02_H2HD_720p/chunklist.m3u8
Golf HD,https://www.livedoomovie.com/02_golfhd_720p/chunklist.m3u8
Fox Sport3,https://www.livedoomovie.com/02_FoxSport3_TH_720p/chunklist.m3u8
Fox Sport2,https://www.livedoomovie.com/02_FoxSport2_TH_720p/chunklist.m3u8
Fox Sport1,https://www.livedoomovie.com/02_foxsport_720p/chunklist.m3u8
DiscoveryHDWorld,https://www.livedoomovie.com/02_DiscoveryHDWorld/chunklist.m3u8
AnimalPlanet,https://www.livedoomovie.com/02_AnimalPlanet/chunklist.m3u8
Asian Food Network,https://livecdn.fptplay.net/world/afchd_hls.smil/chunklist_b2500000.m3u8
Fox Sports 3 Asia,https://livecdn.fptplay.net/qnetlive/foxsports3_hls.smil/chunklist_b2500000.m3u8
Fox Sports 2 Asia,https://livecdn.fptplay.net/qnetlive/foxsports2_2000.stream/chunklist.m3u8
Fox Sports 1 Asia,https://livecdn.fptplay.net/qnetlive/foxsports_2000.stream/chunklist.m3u8
BBC Earth,https://livecdn.fptplay.net/qnetlive/bbcearth_hls.smil/chunklist_b2500000.m3u8
MTV WMA,http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS08/master.m3u8
MTV Spankin\\\' New,http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS07/master.m3u8
MTV Block Party,http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS03/master.m3u8
MTV Biggest Pop,http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS02/master.m3u8

韩国,#genre#
EBS 1,http://132.145.83.248:9981/stream/channelid/751919519
EBS 2,http://132.145.83.248:9981/stream/channelid/214863106
KBS 1TV,http://132.145.83.248:9981/stream/channelid/1394676468
KBS 2TV,http://132.145.83.248:9981/stream/channelid/1363838963
MBC,http://132.145.83.248:9981/stream/channelid/1785183039
OBS,http://132.145.83.248:9981/stream/channelid/758168728
SBS,http://132.145.83.248:9981/stream/channelid/1529671146
MBN,http://132.145.83.248:9981/stream/channelid/856105405
TV CHOSUN,http://132.145.83.248:9981/stream/channelid/463350680
채널A,http://132.145.83.248:9981/stream/channelid/508055962
채널W,http://132.145.83.248:9981/stream/channelid/322428695
K스타,http://132.145.83.248:9981/stream/channelid/1942160135
KBS JOY,http://132.145.83.248:9981/stream/channelid/430890675
MBC Every1,http://132.145.83.248:9981/stream/channelid/1650632038
MBN ???,http://132.145.83.248:9981/stream/channelid/155124299
SBS funE,http://132.145.83.248:9981/stream/channelid/1899679528
STATV,http://132.145.83.248:9981/stream/channelid/761651574
채널A 플러스,http://132.145.83.248:9981/stream/channelid/1542252422
AsiaN https://iptv.live,http://132.145.83.248:9981/stream/channelid/1238439483
EDGETV,http://132.145.83.248:9981/stream/channelid/1853094181
KBS DRAMA,http://132.145.83.248:9981/stream/channelid/1789615403
MBC ON,http://132.145.83.248:9981/stream/channelid/934829013
MBC Drama,http://132.145.83.248:9981/stream/channelid/1302459707
SBS Plus,http://132.145.83.248:9981/stream/channelid/175192182
채널차이나,http://132.145.83.248:9981/stream/channelid/130895748
텔레노벨라,http://132.145.83.248:9981/stream/channelid/696927928
AsiaM,http://132.145.83.248:9981/stream/channelid/1273377260
THE MOVIE,http://132.145.83.248:9981/stream/channelid/1748697789
인디필름,http://132.145.83.248:9981/stream/channelid/2007935811
MBC스포츠플러스,http://132.145.83.248:9981/stream/channelid/1679792829
SBS Golf,http://132.145.83.248:9981/stream/channelid/606734012
스포티비,http://132.145.83.248:9981/stream/channelid/1070915760
스포티비 골프 앤 헬스,http://132.145.83.248:9981/stream/channelid/365299443
SPOTV2,http://132.145.83.248:9981/stream/channelid/852151344
GMTV,http://132.145.83.248:9981/stream/channelid/376384910
MBC M,http://132.145.83.248:9981/stream/channelid/1089240341
SBS MTV,http://132.145.83.248:9981/stream/channelid/1851433358
가요TV,http://132.145.83.248:9981/stream/channelid/1097510337
OBS W,http://132.145.83.248:9981/stream/channelid/151615554
WeLike,http://132.145.83.248:9981/stream/channelid/68824599
YTN,http://132.145.83.248:9981/stream/channelid/1164432760
매일경제TV,http://132.145.83.248:9981/stream/channelid/360803496
연합뉴스TV,http://132.145.83.248:9981/stream/channelid/1448312991
토마토TV,http://132.145.83.248:9981/stream/channelid/337849991
한국경제TV,http://132.145.83.248:9981/stream/channelid/835561320
FUNTV,http://132.145.83.248:9981/stream/channelid/1557389767
KBSN Life,http://132.145.83.248:9981/stream/channelid/1115123413
채널J,http://132.145.83.248:9981/stream/channelid/1401999952
HISTORY,http://132.145.83.248:9981/stream/channelid/163145683
빌리어즈TV,http://132.145.83.248:9981/stream/channelid/1589667138
피싱TV,http://132.145.83.248:9981/stream/channelid/1441346190
FTV,http://132.145.83.248:9981/stream/channelid/1695774219
바둑TV,http://132.145.83.248:9981/stream/channelid/2102215770
브레인TV,http://132.145.83.248:9981/stream/channelid/482309679
폴라리스TV,https://iptv.live,http://132.145.83.248:9981/stream/channelid/1694254802
ANIBOX,http://132.145.83.248:9981/stream/channelid/381409764
ANIONE,http://132.145.83.248:9981/stream/channelid/1918343714
Disney,http://132.145.83.248:9981/stream/channelid/562037397
ANIMAX,http://132.145.83.248:9981/stream/channelid/343601055
애니플러스,http://132.145.83.248:9981/stream/channelid/134343148
EBS 키즈,http://132.145.83.248:9981/stream/channelid/2036337171
대교어린이TV,http://132.145.83.248:9981/stream/channelid/1194412474
Disney Junior,http://132.145.83.248:9981/stream/channelid/1855493920
브라보키즈,http://132.145.83.248:9981/stream/channelid/1837355294
EBSEnglish,http://132.145.83.248:9981/stream/channelid/1566486271
EBS+1,http://132.145.83.248:9981/stream/channelid/1738985439
EBS+2,http://132.145.83.248:9981/stream/channelid/723826219
JEI EnglishTV,http://132.145.83.248:9981/stream/channelid/979090176
플레이런TV,http://132.145.83.248:9981/stream/channelid/1837222419
KBS W,http://132.145.83.248:9981/stream/channelid/1875551
동아TV,http://132.145.83.248:9981/stream/channelid/1752893239
LIFETIME,http://132.145.83.248:9981/stream/channelid/292461337
BTN불교TV,http://132.145.83.248:9981/stream/channelid/2006173421
CTS기독교TV,http://132.145.83.248:9981/stream/channelid/488527834
가톨릭평화방송,http://132.145.83.248:9981/stream/channelid/1245878936
CJ오쇼핑,http://132.145.83.248:9981/stream/channelid/91830480
GS SHOP,http://132.145.83.248:9981/stream/channelid/1897789996
GS MY SHOP,http://132.145.83.248:9981/stream/channelid/682082477
NS SHOP+,http://132.145.83.248:9981/stream/channelid/1390082086
NS홈쇼핑,http://132.145.83.248:9981/stream/channelid/13119767
W 쇼핑,http://132.145.83.248:9981/stream/channelid/1931536009
롯데홈쇼핑,http://132.145.83.248:9981/stream/channelid/1175992773
쇼핑엔티,http://132.145.83.248:9981/stream/channelid/1776345590
신세계TV쇼핑,http://132.145.83.248:9981/stream/channelid/2112068189
현대홈쇼핑,http://132.145.83.248:9981/stream/channelid/1051629702
현대홈쇼핑+샵,http://132.145.83.248:9981/stream/channelid/1306678867
홈앤쇼핑,http://132.145.83.248:9981/stream/channelid/297248539
CCTV4,http://132.145.83.248:9981/stream/channelid/1582706466
CGTN,http://132.145.83.248:9981/stream/channelid/1520602695
CNBC,http://132.145.83.248:9981/stream/channelid/211568827
CNN International,http://132.145.83.248:9981/stream/channelid/208875033
EBS FM,http://132.145.83.248:9981/stream/channelid/1438935687
KBS1RADIO,http://132.145.83.248:9981/stream/channelid/160561725
KBSCOOLFM,http://132.145.83.248:9981/stream/channelid/1240416767
MBC FM4U,http://132.145.83.248:9981/stream/channelid/1103687269
MBC 표준 FM,http://132.145.83.248:9981/stream/channelid/374134904
SBS 러브FM,http://132.145.83.248:9981/stream/channelid/536870461
SBS Biz,http://132.145.83.248:9981/stream/channelid/973489636
롯데홈쇼핑 ONETV,http://132.145.83.248:9981/stream/channelid/380578688
K SHOPPING,http://132.145.83.248:9981/stream/channelid/496576557
KBS 1박 2일,http://132.145.83.248:9981/stream/channelid/1898639351
연애의 참견,http://132.145.83.248:9981/stream/channelid/1403465710
MBC 무한도전,http://132.145.83.248:9981/stream/channelid/285743343
MBC 나 혼자 산다,http://132.145.83.248:9981/stream/channelid/1963607789
MBC 라디오스타,http://132.145.83.248:9981/stream/channelid/716706021
MBC 서프라이즈,http://132.145.83.248:9981/stream/channelid/1733790437
ALL THE K-POP,http://132.145.83.248:9981/stream/channelid/259036339
MBC 하이킥24 LIVE,http://132.145.83.248:9981/stream/channelid/410405877
MBC 드라마정주행24 LIVE,http://132.145.83.248:9981/stream/channelid/207901400
MBC 예능정주행24 LIVEE,http://132.145.83.248:9981/stream/channelid/1532345245
SBS Fil,http://132.145.83.248:9981/stream/channelid/451976121
TV동물농장,http://132.145.83.248:9981/stream/channelid/1809395180
런닝맨,http://132.145.83.248:9981/stream/channelid/339826366
레전드 시트콤,http://132.145.83.248:9981/stream/channelid/652963369
미우새,http://132.145.83.248:9981/stream/channelid/2114112625
순옥 명작관,http://132.145.83.248:9981/stream/channelid/1980766747
스브스 갓드,http://132.145.83.248:9981/stream/channelid/2101546138
일요일이 좋다,http://132.145.83.248:9981/stream/channelid/1280273765
K팝스타,http://132.145.83.248:9981/stream/channelid/1867510104
PLAYY 프리미엄 영화,http://132.145.83.248:9981/stream/channelid/1518045919
PLAYY 웰메이드 영화,http://132.145.83.248:9981/stream/channelid/1125166712
PLAYY 액션영화,http://132.145.83.248:9981/stream/channelid/650478518
시네마천국,http://132.145.83.248:9981/stream/channelid/1192576340
SBS Nick,http://132.145.83.248:9981/stream/channelid/1315259521
더라이프,http://132.145.83.248:9981/stream/channelid/1010903960
더라이프1,http://132.145.83.248:9981/stream/channelid/1577930654
더라이프2,http://132.145.83.248:9981/stream/channelid/479241147
더라이프3,http://132.145.83.248:9981/stream/channelid/108727162
더라이프4,http://132.145.83.248:9981/stream/channelid/1783577158
더라이프5,http://132.145.83.248:9981/stream/channelid/1323078720
PLAYY프리미엄,http://132.145.83.248:9981/stream/channelid/21168355
PLAYY웰메이드,http://132.145.83.248:9981/stream/channelid/1979159012
EBS 3,http://132.145.83.248:9981/stream/channelid/287971222
EBS 4,http://132.145.83.248:9981/stream/channelid/15885579
EBS 5,http://132.145.83.248:9981/stream/channelid/596788504
EBS 6,http://132.145.83.248:9981/stream/channelid/1689504477
EBS 1,http://132.145.83.248:9981/stream/channelid/1911524998
EBS 2,http://132.145.83.248:9981/stream/channelid/1135671778
연합뉴스TV,http://132.145.83.248:9981/stream/channelid/2079005079
TBS,http://132.145.83.248:9981/stream/channelid/582084395


Test,#genre#
民視,http://sytv.xtvants.fun/mytv.php?id=ms&token=free&user=free 
民視第一台,http://sytv.xtvants.fun/mytv.php?id=msdy&token=free&user=free 
民視台灣台,http://sytv.xtvants.fun/mytv.php?id=mstw&token=free&user=free 
民視新聞台,http://sytv.xtvants.fun/mytv.php?id=msxw&token=free&user=free 
民視影劇台,http://sytv.xtvants.fun/mytv.php?id=msyj&token=free&user=free 
民視綜藝台,http://sytv.xtvants.fun/mytv.php?id=mszy&token=free&user=free 
民視旅遊台,http://sytv.xtvants.fun/mytv.php?id=msly&token=free&user=free 
台視,http://sytv.xtvants.fun/mytv.php?id=ts&token=free&user=free 
台視新聞台,http://sytv.xtvants.fun/mytv.php?id=tsxw&token=free&user=free 
台視財經台,http://sytv.xtvants.fun/mytv.php?id=tscj&token=free&user=free 
台視綜合台,http://sytv.xtvants.fun/mytv.php?id=tszh&token=free&user=free 
中視,http://sytv.xtvants.fun/mytv.php?id=zs&token=free&user=free 
中視新聞台,http://sytv.xtvants.fun/mytv.php?id=zsxw&token=free&user=free 
中視經典台,http://sytv.xtvants.fun/mytv.php?id=zsjd&token=free&user=free 
中視菁采台,http://sytv.xtvants.fun/mytv.php?id=zsjc&token=free&user=free 
華視,http://sytv.xtvants.fun/mytv.php?id=hs&token=free&user=free 
華視教育體育文化台,http://sytv.xtvants.fun/mytv.php?id=hsjy&token=free&user=free 
華視新聞資訊台,http://sytv.xtvants.fun/mytv.php?id=hsxw&token=free&user=free 
公視,http://sytv.xtvants.fun/mytv.php?id=gs&token=free&user=free 
公視台語台,http://sytv.xtvants.fun/mytv.php?id=gs2&token=free&user=free 
公視3台,http://sytv.xtvants.fun/mytv.php?id=gs3&token=free&user=free 
公視戲劇,http://sytv.xtvants.fun/mytv.php?id=gsxj&token=free&user=free 
客家電視台,http://sytv.xtvants.fun/mytv.php?id=kjds&token=free&user=free 
東森新聞,http://sytv.xtvants.fun/mytv.php?id=dsxw&token=free&user=free 
東森財經新聞,http://sytv.xtvants.fun/mytv.php?id=dscj&token=free&user=free 
東森幼幼,http://sytv.xtvants.fun/mytv.php?id=dsyy&token=free&user=free 
東森綜合,http://sytv.xtvants.fun/mytv.php?id=dszh&token=free&user=free 
東森戲劇,http://sytv.xtvants.fun/mytv.php?id=dsxj&token=free&user=free 
東森超視,http://sytv.xtvants.fun/mytv.php?id=dscs&token=free&user=free 
東森洋片,http://sytv.xtvants.fun/mytv.php?id=dsyp&token=free&user=free 
東森電影,http://sytv.xtvants.fun/mytv.php?id=dsdy&token=free&user=free 
中天新聞,http://sytv.xtvants.fun/mytv.php?id=ztxw&token=free&user=free 
中天綜合台,http://sytv.xtvants.fun/mytv.php?id=ztzh&token=free&user=free 
中天娛樂台,http://sytv.xtvants.fun/mytv.php?id=ztyl&token=free&user=free 
中天亞洲台,http://sytv.xtvants.fun/mytv.php?id=ztyz&token=free&user=free 
三立台灣台,http://sytv.xtvants.fun/mytv.php?id=sltw&token=free&user=free 
三立都會台,http://sytv.xtvants.fun/mytv.php?id=sldh&token=free&user=free 
三立新聞台,http://sytv.xtvants.fun/mytv.php?id=slxw&token=free&user=free 
三立財經台,http://sytv.xtvants.fun/mytv.php?id=slcj&token=free&user=free 
三立綜合台,http://sytv.xtvants.fun/mytv.php?id=slzh&token=free&user=free 
三立戲劇台,http://sytv.xtvants.fun/mytv.php?id=slxj&token=free&user=free 
MTV綜合台,http://sytv.xtvants.fun/mytv.php?id=mtv&token=free&user=free 
TVBS新聞台,http://sytv.xtvants.fun/mytv.php?id=tvbsxw&token=free&user=free 
TVBS歡樂台,http://sytv.xtvants.fun/mytv.php?id=tvbshl&token=free&user=free 
TVBS,http://sytv.xtvants.fun/mytv.php?id=tvbs&token=free&user=free 
TVBS精采台,http://sytv.xtvants.fun/mytv.php?id=tvbsjc&token=free&user=free 
年代新聞,http://sytv.xtvants.fun/mytv.php?id=ndxw&token=free&user=free 
MUCH TV,http://sytv.xtvants.fun/mytv.php?id=much&token=free&user=free 
JET綜合台,http://sytv.xtvants.fun/mytv.php?id=jet&token=free&user=free 
東風衛視,http://sytv.xtvants.fun/mytv.php?id=dfws&token=free&user=free 
國興衛視,http://sytv.xtvants.fun/mytv.php?id=gxws&token=free&user=free 
壹新聞,http://sytv.xtvants.fun/mytv.php?id=yxw&token=free&user=free 
壹電影,http://sytv.xtvants.fun/mytv.php?id=ydy&token=free&user=free 
非凡新聞台,http://sytv.xtvants.fun/mytv.php?id=ffxw&token=free&user=free 
非凡商業台,http://sytv.xtvants.fun/mytv.php?id=ffsy&token=free&user=free 
寰宇新聞台,http://sytv.xtvants.fun/mytv.php?id=hyxw&token=free&user=free
寰宇新聞台灣台,http://sytv.xtvants.fun/mytv.php?id=hyxw2&token=free&user=free 
寰宇綜合台,http://sytv.xtvants.fun/mytv.php?id=hyzh&token=free&user=free 
亞洲旅遊台,http://sytv.xtvants.fun/mytv.php?id=yzly&token=free&user=free 
美食星球,http://sytv.xtvants.fun/mytv.php?id=msxq&token=free&user=free 
寶寶世界,http://sytv.xtvants.fun/mytv.php?id=bbsj&token=free&user=free 
Medici-Arts,http://sytv.xtvants.fun/mytv.php?id=mdqys&token=free&user=free 
博斯高球,http://sytv.xtvants.fun/mytv.php?id=bsgq&token=free&user=free 
博斯高球II,http://sytv.xtvants.fun/mytv.php?id=bsgq2&token=free&user=free 
博斯網球,http://sytv.xtvants.fun/mytv.php?id=bswq&token=free&user=free 
博斯運動一台,http://sytv.xtvants.fun/mytv.php?id=bsyd&token=free&user=free 
博斯魅力,http://sytv.xtvants.fun/mytv.php?id=bsml&token=free&user=free 
博斯運動二台,http://sytv.xtvants.fun/mytv.php?id=bsyd2&token=free&user=free 
博斯無限,http://sytv.xtvants.fun/mytv.php?id=bswx&token=free&user=free 
博斯無限二台,http://sytv.xtvants.fun/mytv.php?id=bswx2&token=free&user=free 
龍華戲劇,http://sytv.xtvants.fun/mytv.php?id=lhxj&token=free&user=free 
龍華偶像,http://sytv.xtvants.fun/mytv.php?id=lhox&token=free&user=free 
龍華電影,http://sytv.xtvants.fun/mytv.php?id=lhdy&token=free&user=free 
龍華洋片,http://sytv.xtvants.fun/mytv.php?id=lhyp&token=free&user=free 
龍華經典,http://sytv.xtvants.fun/mytv.php?id=lhjd&token=free&user=free 
龍華影劇,http://sytv.xtvants.fun/mytv.php?id=lhrh&token=free&user=free 
龍華動畫,http://sytv.xtvants.fun/mytv.php?id=lhkt&token=free&user=free 
緯來綜合台,http://sytv.xtvants.fun/mytv.php?id=wlzh&token=free&user=free 
緯來戲劇台,http://sytv.xtvants.fun/mytv.php?id=wlxj&token=free&user=free 
緯來日本台,http://sytv.xtvants.fun/mytv.php?id=wlrb&token=free&user=free 
緯來電影台,http://sytv.xtvants.fun/mytv.php?id=wldy&token=free&user=free 
緯來體育台,http://sytv.xtvants.fun/mytv.php?id=wlty&token=free&user=free 
緯來育樂台,http://sytv.xtvants.fun/mytv.php?id=wlyl&token=free&user=free 
八大第1台,http://sytv.xtvants.fun/mytv.php?id=bddy&token=free&user=free 
八大綜合台,http://sytv.xtvants.fun/mytv.php?id=bdzh&token=free&user=free 
八大戲劇台,http://sytv.xtvants.fun/mytv.php?id=bdxj&token=free&user=free 
八大娛樂台,http://sytv.xtvants.fun/mytv.php?id=bdyl&token=free&user=free 
八大精彩台,http://sytv.xtvants.fun/mytv.php?id=bdjc&token=free&user=free 
愛爾達體育1台,http://sytv.xtvants.fun/mytv.php?id=aedty&token=free&user=free 
愛爾達體育2台,http://sytv.xtvants.fun/mytv.php?id=aedty2&token=free&user=free 
愛爾達體育3台,http://sytv.xtvants.fun/mytv.php?id=aedty3&token=free&user=free 
愛爾達影劇台,http://sytv.xtvants.fun/mytv.php?id=aedyj&token=free&user=free 
愛爾達綜合台,http://sytv.xtvants.fun/mytv.php?id=aedzh&token=free&user=free 
愛爾達娛樂台,http://sytv.xtvants.fun/mytv.php?id=aedyl&token=free&user=free 
TRACE Sport Stars,http://sytv.xtvants.fun/mytv.php?id=traces&token=free&user=free 
智林體育台,http://sytv.xtvants.fun/mytv.php?id=zlty&token=free&user=free 
韓國娛樂台,http://sytv.xtvants.fun/mytv.php?id=hgyl&token=free&user=free 
靖洋卡通台,http://sytv.xtvants.fun/mytv.php?id=jykt&token=free&user=free 
靖天卡通台,http://sytv.xtvants.fun/mytv.php?id=jtkt&token=free&user=free 
靖天資訊台,http://sytv.xtvants.fun/mytv.php?id=jtzx&token=free&user=free 
靖天綜合台,http://sytv.xtvants.fun/mytv.php?id=jtzh&token=free&user=free 
靖天育樂台,http://sytv.xtvants.fun/mytv.php?id=jtyl&token=free&user=free 
靖天戲劇台,http://sytv.xtvants.fun/mytv.php?id=jtxj&token=free&user=free 
靖洋戲劇台,http://sytv.xtvants.fun/mytv.php?id=jyxj&token=free&user=free 
靖天映畫,http://sytv.xtvants.fun/mytv.php?id=jtyh&token=free&user=free 
靖天電影台,http://sytv.xtvants.fun/mytv.php?id=jtdy&token=free&user=free 
靖天國際台,http://sytv.xtvants.fun/mytv.php?id=jtgj&token=free&user=free 
靖天日本台,http://sytv.xtvants.fun/mytv.php?id=jtrb&token=free&user=free 
靖天歡樂台,http://sytv.xtvants.fun/mytv.php?id=jthl&token=free&user=free 
MOMO綜合台,http://sytv.xtvants.fun/mytv.php?id=mmzh&token=free&user=free 
MOMO親子台,http://sytv.xtvants.fun/mytv.php?id=mmqz&token=free&user=free
i-Fun動漫台,http://sytv.xtvants.fun/mytv.php?id=afdm&token=free&user=free 
高點綜合台,http://sytv.xtvants.fun/mytv.php?id=gdzh&token=free&user=free 
高點育樂台,http://sytv.xtvants.fun/mytv.php?id=gdyl&token=free&user=free 
采昌影劇台,http://sytv.xtvants.fun/mytv.php?id=ccyj&token=free&user=free 
影迷數位電影台,http://sytv.xtvants.fun/mytv.php?id=ymswdy&token=free&user=free 
CATCHPLAY電影台,http://sytv.xtvants.fun/mytv.php?id=catchplay&token=free&user=free 
好萊塢電影台,http://sytv.xtvants.fun/mytv.php?id=hlwdy&token=free&user=free 
EYE TV戲劇台,http://sytv.xtvants.fun/mytv.php?id=eyexj&token=free&user=free 
EYE TV旅遊台,http://sytv.xtvants.fun/mytv.php?id=eyely&token=free&user=free 
霹靂台灣台,http://sytv.xtvants.fun/mytv.php?id=pltw&token=free&user=free 
